ProductId;Brand;Conditioning;DCI;DCIId;Dosage;FormId;Imported;Laboratory;PharmacologicalClass;Ppa;ProductClass;ProductName;Psychotropic;Refundable;TherapeuticClass;Thermolabile;SHP;TVA;MaxThreshold
00008548;MIBRAVAL;B/30;AMLODIPINE/VALSARTAN;06 E 258;5MG/160MG;NULL;0;LDM PRODUCTION;ANTI-HYPERTENSEURS;1497.50;0;MIBRAVAL 5MG/160MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;25
00008549;MIBRAVAL;B/30;AMLODIPINE/VALSARTAN;06 E 259;10MG/160MG;NULL;0;LDM PRODUCTION;ANTI-HYPERTENSEURS;1497.50;0;MIBRAVAL 10MG/160MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;253
00008550;DESDOLE BGL;B/15;DESLORATADINE;01 A 047;5MG;NULL;0;BIO-GALENIC;ANTIHISTAMINIQUES;440.81;0;DESDOLE BGL 5MG CP PELL B/15;0;1;ALLERGOLOGIE;0;1.50;0.00;127
00008551;DESDOLE BGL;B/30;DESLORATADINE;01 A 047;5MG;NULL;0;BIO-GALENIC;ANTIHISTAMINIQUES;881.62;0;DESDOLE BGL 5MG CP PELL B/30;0;1;ALLERGOLOGIE;0;1.50;0.00;235
00008552;DESDOLE BGL;F/120ML;DESLORATADINE;01 A 048;0,5MG/ML;NULL;0;BIO-GALENIC;ANTIHISTAMINIQUES;369.61;0;DESDOLE BGL 0.5MG/ML SOL BUV F120ML;0;1;ALLERGOLOGIE;0;1.50;0.00;181
00008553;BIOCABASTINE;F/5ML;LEVOCABASTINE;17 B 109;0.05%;NULL;0;BIOTHERA;ANTI-ALLERGIQUES LOCAUX;380.41;0;BIOCABASTINE 0.05% COLLYRE F/5ML;0;1;OPHTALMOLOGIE;0;0.00;0.00;5064
00008554;GLATHERA;B/2;GLATIRAMERE ACETATE;15 G 134;40MG/ML;NULL;0;BIOTHERA;SCLEROSE EN PLAQUE;13110.42;0;GLATHERA 40MG/ML SOL INJ B/2;0;0;NEUROLOGIE;1;2.50;0.00;348
00008555;SENSO TEST;B/25;;;;NULL;0;VENDOX EURL;;1559.25;0;SENSO TEST ONE STEP HCG PREG B/25;0;0;;0;0.00;0.00;618
00008559;ULTRALISS;B/1;;;;NULL;0;IMC LABORATOIRE;;9.90;0;SERINGUE ULTRALISS G22 5ML B/1;0;0;;0;0.00;19.00;236627
00008562;CONFOMED;B/1;;;;NULL;0;CONDOMED;;427.67;0;CONFOMED KIT DE LIT 3 PIECES B/1;0;0;;0;0.00;0.00;4586
00008563;KD-FIX;B/50;;;;NULL;0;PROMEDAL;;1630.47;0;CATHETER COURT KD-FIX G14 B/50;0;0;;0;0.00;0.00;28
00008567;KD-FIX;B/50;;;;NULL;0;PROMEDAL;;1349.04;0;CATHETER COURT KD-FIX G22 B/50;0;0;;0;0.00;0.00;13
00008568;KD-FIX;B/50;;;;NULL;0;PROMEDAL;;1349.04;0;CATHETER COURT KD-FIX G24 B/50;0;0;;0;0.00;0.00;52
00008569;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N20 B/100;0;0;;0;0.00;19.00;98
00008570;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N18 B/100;0;0;;0;0.00;19.00;116
00008571;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N15 B/100;0;0;;0;0.00;19.00;97
00008572;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N10 B/100;0;0;;0;0.00;19.00;103
00008573;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1241.45;0;BEROBLADE LAME BISTOURI N12 B/100;0;0;;0;0.00;19.00;2
00008574;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N21 B/100;0;0;;0;0.00;19.00;134
00008575;BEROBLADE;B/100;;;;NULL;0;PROMEDAL;;1118.27;0;BEROBLADE LAME BISTOURI N11 B/100;0;0;;0;0.00;19.00;95
00008578;KD-FLY;B/100;;;;NULL;0;PROMEDAL;;1228.20;0;MICROPERFUSEUR KD-FLY G22 B/100;0;0;;0;0.00;19.00;24
00008579;KD-FLY;B/100;;;;NULL;0;PROMEDAL;;1228.20;0;MICROPERFUSEUR KD-FLY G25 B/100;0;0;;0;0.00;19.00;60
00008580;KD-FLY;B/100;;;;NULL;0;PROMEDAL;;1228.20;0;MICROPERFUSEUR KD-FLY G23 B/100;0;0;;0;0.00;19.00;39
00008581;KD-FLY;B/100;;;;NULL;0;PROMEDAL;;1228.20;0;MICROPERFUSEUR KD-FLY G21 B/100;0;0;;0;0.00;19.00;16
00008584;CONFOMED;B/100;;;;NULL;0;CONDOMED;;609.84;0;CONFOMED CHARLOTTE B/100;0;0;;0;0.00;0.00;125
00008589;KD-FINE;B/100;;;;NULL;0;PROMEDAL;;430.55;0;AIGUILLE HYPODER KD-FINE G23 B100;0;0;;0;0.00;19.00;27
00008594;STERISET;B/1;;;;NULL;0;CONDOMED;;255.52;0;STERISET CHAMP OPHT 50*60CM POCHE;0;0;;0;0.00;19.00;245
00008596;OSMAX;B/4;ACIDE ALENDRONIQUE;21 G 050;70MG;NULL;0;WORLD MEDICINE;OSTEOPOROSES;1622.49;0;OSMAX 70MG COMP B/4;0;1;RHUMATOLOGIE;0;2.50;0.00;29
00008597;URSA;B/30;ACIDE URSODESOXYCHOLIQUE;10 R 101;200MG;NULL;0;WORLD MEDICINE;DIVERS;905.52;0;URSA 200MG GLES B/30;0;1;GASTRO-ENTEROLOGIE;0;2.50;0.00;201
00008598;BIOFERYL;F/2.5ML;AMOROLFINE;07 D 110;5%;NULL;0;BIOREM LABORATOIRE;ANTIFONGIQUES LOCAUX;1922.62;0;BIOFERYL 5% VERNIS A ONGLE F2.5ML;0;1;DERMATOLOGIE;0;2.50;0.00;159
00008599;CLARISCAN;F/10ML;GADOTERATE DE MEGLUMINE;08 A 002;0.5MMOLE/ML;NULL;0;GE HEALTHCARE;I.R.M.;2475.96;0;CLARISCAN 0.5MMOLE SOL INJ F/10ML;0;1;DIAGNOSTIC;0;2.50;0.00;1428
00008600;CLARISCAN;F/15ML;GADOTERATE DE MEGLUMINE;08 A 002;0.5MMOLE/ML;NULL;0;GE HEALTHCARE;I.R.M.;3648.36;0;CLARISCAN 0.5MMOLE SOL INJ F/15ML;0;1;DIAGNOSTIC;0;2.50;0.00;1025
00008601;CLARISCAN;F/20ML;GADOTERATE DE MEGLUMINE;08 A 002;0.5MMOLE/ML;NULL;0;GE HEALTHCARE;I.R.M.;5158.25;0;CLARISCAN 0.5MMOLE SOL INJ F/20ML;0;1;DIAGNOSTIC;0;2.50;0.00;1640
00008602;PRIMAL;B/14;MEQUITAZINE;01 A 009;5MG;NULL;0;PHARMIDAL;ANTIHISTAMINIQUES;203.61;0;PRIMAL 5MG CP SEC B/14;0;0;ALLERGOLOGIE;0;2.50;0.00;115
00008603;SPACYL;B/10;PHLOROGLUCINOL;10 E 207;160MG;NULL;0;MERINAL LABORATOIRES;ANTISPASMODIQUES MUSCULOTROPES;175.50;0;SPACYL 160MG CP ORODISP B/10;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;1045
00008604;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1234.00;0;MICROPERFUSEUR NIPRO G23 B/100;0;0;;0;0.00;19.00;19
00008605;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1234.80;0;MICROPERFUSEUR NIPRO G20 B/100;0;0;;0;0.00;19.00;20
00008606;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1218.24;0;SERINGUE 1ML NIPRO G30 B/100;0;0;;0;0.00;19.00;15
00008608;ULTRAFLON;B/100;;;;NULL;0;IMC LABORATOIRE;;3220.00;0;ULTRAFLON CATHETER IV G20 B/100;0;0;;0;0.00;0.00;153
00008609;ULTRAFLON;B/100;;;;NULL;0;IMC LABORATOIRE;;3220.00;0;ULTRAFLON CATHETER IV G22 B/100;0;0;;0;0.00;0.00;104
00008614;HUMER;F/150ML;;;;NULL;0;URGO;;1176.47;0;HUMER ISOTONIQUE ADULTE F/150ML;0;0;;0;0.00;19.00;125
00008616;CONFOMED;B/1;;;;NULL;0;CONDOMED;;105.39;0;CONFOMED SHORT D'EXAMEN PROCT B/1;0;0;;0;0.00;19.00;448
00008617;STERISET;B/1;;;;NULL;0;CONDOMED;;107.93;0;STERISET HOUSSE DE CAMERA B/1;0;0;;0;0.00;19.00;615
00008618;CONFOMED;B/1;;;;NULL;0;CONDOMED;;105.39;0;CONFOMED SHORT D'EXAMEN B/1;0;0;;0;0.00;19.00;539
00008633;POSTUITRIN-FORT;B/3;OXYTOCINE;11 E 019;5UI/5ML;NULL;0;MENARINI INTERNATIONAL;ANTI-ANEMIQUES;333.45;0;POSTUITRIN-FORT SOL INJ 5UI/ML B3;0;1;HEMATOLOGIE ET HEMOSTASE;1;1.50;0.00;16721
00008634;FERRODAL;F/150ML;FER FERRIQUE;12 E 109;50MG/5ML;NULL;0;PHARMIDAL;ANTI-ANEMIQUES;239.07;0;FERODAL SIROP 50MG/5ML F/150ML;0;1;HEMATOLOGIE ET HEMOSTASE;0;0.00;0.00;132
00008635;FERRODAL;F/150ML;FER FERRIQUE;12 E 152;100MG/5ML;NULL;0;PHARMIDAL;ANTI-ANEMIQUES;432.03;0;FERODAL SIROP 100MG/5ML F/150ML;0;1;HEMATOLOGIE ET HEMOSTASE;0;0.00;0.00;76
00008636;ECONAZ;F/30G;ECONAZOLE;07 D 027;1%;NULL;0;BIO-GALENIC;ANTIFONGIQUES LOCAUX;300.27;0;ECONAZ 1% SOL LOCALE F/30G;0;1;DERMATOLOGIE;0;0.00;0.00;783
00008638;LOSAPIL;B/60;LACOSAMIDE;15 A 135;100MG;NULL;0;EL KENDI;ANTI-EPILEPTIQUES & ANTI-CONVULSIVANTS;4553.30;0;LOSAPIL 100MG CP PELL B/60;0;0;NEUROLOGIE;0;2.50;0.00;5
00008642;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1234.80;0;MICROPERFUSEUR NIPRO G21 B/100;0;0;;0;0.00;19.00;4
00008643;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1234.80;0;MICROPERFUSEUR NIPRO G22 B/100;0;0;;0;0.00;19.00;22
00008644;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;1234.80;0;MICROPERFUSEUR NIPRO G25 B/100;0;0;;0;0.00;19.00;14
00008647;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;389.40;0;AIGUILLE HYPODERM G19 1.1*38 B100;0;0;;0;0.00;19.00;21
00008648;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;389.40;0;AIGUILLE HYPODERM G20 0.9*38 B100;0;0;;0;0.00;19.00;21
00008650;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;389.40;0;AIGUILLE HYPODERM G22 0.7*38 B100;0;0;;0;0.00;19.00;15
00008651;NIPRO;B/100;;;;NULL;0;IMC LABORATOIRE;;389.40;0;AIGUILLE HYPODERM G23 0.6*32 B100;0;0;;0;0.00;19.00;39
00008660;FAMOTIDINE MABO;B/20;FAMOTIDINE;10 A 168;40MG;NULL;0;MERINAL LABORATOIRES;ANTI-ULCEREUX & ANTI-H2;396.00;0;FAMOTIDINE MABO 40MG CP B/20;0;1;GASTRO-ENTEROLOGIE;0;1.00;0.00;1200
00008661;FAMOTIDINE MABO;B/20;FAMOTIDINE;10 A 174;20MG;NULL;0;MERINAL LABORATOIRES;ANTI-ULCEREUX & ANTI-H2;200.00;0;FAMOTIDINE MABO 20MG CP B/20;0;1;GASTRO-ENTEROLOGIE;0;1.50;0.00;1942
00008663;MOXONORM;B/30;MOXONIDINE;06 E 143;0.2MG;NULL;0;BIO-GALENIC;ANTI-HYPERTENSEURS;547.99;0;MOXONORM 0.2MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;20
00008664;MOXONORM;B/30;MOXONIDINE;06 E 144;0.4MG;NULL;0;BIO-GALENIC;ANTI-HYPERTENSEURS;943.50;0;MOXONORM 0.4MG CP PELL B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;497
00008666;THERACORT;B/1;TRIAMCINOLONE;09 H 091;40MG/ML;NULL;0;BIOTHERA;GLUCOCORTICOIDES;201.98;0;THERACORT 40MG/ML SUSP INJ B/1;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;6152
00008667;BIOLESTENE CHRONODOSE;B/1;BETAMETHASONE ACETATE/BETAMETHASONE PHOSPHATE;09 H 018;2,7MG/3MG/ML;NULL;0;BIOTHERA;GLUCOCORTICOIDES;187.91;0;BIOLESTENE CHRONODOSE SUSP INJ B1;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;2882
00008668;BIOPROSTENE;B/1;BETAMETHASONE DIPROPIONATE/BETAMETHASONE PHOSPHATE;09 H 017;5MG/2MG/ML;NULL;0;BIOTHERA;GLUCOCORTICOIDES;308.82;0;BIOPROSTENE 5MG/2MG/ML SOL INJ B1;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;219
00008669;SITANORM;B/28;SITAGLIPTINE;14 A 342;100MG;NULL;0;BIO-GALENIC;ANTIDIABETIQUES ORAUX;1647.50;0;SITANORM 100MG CP PELL B/28;0;0;METABOLISME NUTRITION DIABETE;0;2.50;0.00;90
00008670;ISOMOL;F/100ML;PARACETAMOL;03 B 061;3%;NULL;0;ISOPHARM ALGERIE;PARACETAMOL ET DERIVES;157.61;0;ISOMOL 3% SOL BUV F/100ML;0;1;ANTALGIQUES;0;0.00;0.00;140
00008673;PHLOROGLUCINOL PHYSIOPHARM;B/10;PHLOROGLUCINOL;10 E 108;80MG;NULL;0;PHYSIOPHARM;ANTISPASMODIQUES MUSCULOTROPES;210.00;0;PHLOROGLUCINOL PHY 80MG CPORO B10;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;204
00008675;2D MESH;B/1;;;;NULL;0;VITAL CARE;;6436.31;0;2D MESH IMPLANT MICOROVAL 413515;0;0;;0;0.00;9.00;36
00008676;2D MESH;B/1;;;;NULL;0;VITAL CARE;;12014.43;0;2D MESH IMPLANT MICROVAL 413030;0;0;;0;0.00;9.00;25
00008677;2D MESH;B/1;;;;NULL;0;VITAL CARE;;11124.47;0;2D MESH IMPLANT MICROVAL 413530;0;0;;0;0.00;9.00;4
00008685;LOTEVAN PLUS;B/30;VALSARTAN/AMLODIPINE/HYDROCHLOROTHIAZIDE;06 E 342;160MG/10MG/12.5MG;NULL;0;TABUK ALGERIE;ANTI-HYPERTENSEURS;1876.56;0;LOTEVAN PLUS 160/10/12.5MG CP B30;0;0;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;38
00008686;LOTEVAN PLUS;B/30;VALSARTAN/AMLODIPINE/HYDROCHLOROTHIAZIDE;06 E 343;160MG/10MG/25MG;NULL;0;TABUK ALGERIE;ANTI-HYPERTENSEURS;1837.97;0;LOTEVAN PLUS 160/10/25MG CP B/30;0;0;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;36
00008687;LOTEVAN PLUS;B/30;VALSARTAN/AMLODIPINE/HYDROCHLOROTHIAZIDE;06 E 340;160MG/5MG/12.5MG;NULL;0;TABUK ALGERIE;ANTI-HYPERTENSEURS;1721.71;0;LOTEVAN PLUS 160/5/12.5MG CP B/30;0;0;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;31
00008688;LOTEVAN PLUS;B/30;VALSARTAN/AMLODIPINE/HYDROCHLOROTHIAZIDE;06 E 341;160MG/5MG/25MG;NULL;0;TABUK ALGERIE;ANTI-HYPERTENSEURS;1762.20;0;LOTEVAN PLUS 160/5/25MG CP B/30;0;0;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;31
00008692;BEROCATH;B/10;;;;NULL;0;PROMEDAL;;1155.00;0;BEROCATH SONDE FOLEY H CH18 B/10;0;0;;0;0.00;0.00;10
00008694;BEROTUBE;B/10;;;;NULL;0;PROMEDAL;;1529.32;0;SONDE ENDOTRACH BEROTUBE 5MM B/10;0;0;;0;0.00;0.00;21
00008701;KD-FINE;B/50;;;;NULL;0;PROMEDAL;;7252.59;0;AIG SPIN KD-FINE 0.5*120 QUINCK INTR B50;0;0;;0;0.00;19.00;4
00008702;APIXAR;B/60;APIXABAN;12 A 193;2.5MG;NULL;0;HIKMA PHARMACEUTICALS;ANTICOAGULANTS ORAUX;6007.94;0;APIXAR 2.5MG CP PELL B/60;0;0;HEMATOLOGIE ET HEMOSTASE;0;2.50;0.00;9
00008703;APIXAR;B/20;APIXABAN;12 A 193;2.5MG;NULL;0;HIKMA PHARMACEUTICALS;ANTICOAGULANTS ORAUX;2002.64;0;APIXAR 2.5MG CP PELL B/20;0;0;HEMATOLOGIE ET HEMOSTASE;0;2.50;0.00;20
00008704;APIXAR;B/60;APIXABAN;12 A 200;5MG;NULL;0;HIKMA PHARMACEUTICALS;ANTICOAGULANTS ORAUX;6007.94;0;APIXAR 5MG CP PELL B/60;0;0;HEMATOLOGIE ET HEMOSTASE;0;2.50;0.00;28
00008705;SANDACARE;B/1;;;;NULL;0;PHARMA BEAUTY;;770.04;0;THERMOMETRE SANDACARE FLEXY B/1;0;0;;0;0.00;0.00;460
00008706;SANDACARE;B/1;;;;NULL;0;PHARMA BEAUTY;;1087.44;0;THERMOMETRE SANDACARE BELLA B/1;0;0;;0;0.00;0.00;1920
00008707;SANDACARE;B/1;;;;NULL;0;PHARMA BEAUTY;;3328.22;0;BALANCE SANDACARE SLIM B/1;0;0;;0;0.00;19.00;75
00008709;DEXAMETHASONE INPHAMEDIS;B/5;DEXAMETHASONE;09 H 021;4MG/ML;NULL;0;INPHAMEDIS;GLUCOCORTICOIDES;204.62;0;DEXAMETHASONE INPHAMEDIS INJ B/5;0;1;ENDOCRINOLOGIE ET HORMONES;0;2.50;0.00;1960
00008711;PEPSULENE;B/30;DIMETICONE/GAIAZULENE;10 B 125;3G/0.04G;NULL;0;NADPHARMADIC;ANTI-ACIDES & PROTECTEURS GASTRO-INTESTINAUX;540.26;0;PEPSULENE 3G/0.04G GEL BUV B/30;0;0;GASTRO-ENTEROLOGIE;0;0.00;0.00;12305
00008712;EXIRB;B/30;IRBESARTAN/AMLODIPINE;06 E 312;300MG/10MG;NULL;0;EL KENDI;ANTI-HYPERTENSEURS;1317.99;0;EXIRB 300/10MG CP PELL SEC B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;1267
00008714;MESONE;T/30G;MOMETASONE/ACIDE SALICYLIQUE;07 H 162;0.1%;NULL;0;PHILADELPHIA;DERMOCORTICOIDES;318.60;0;MESONE 0.1% POMMADE T/30G;0;0;DERMATOLOGIE;0;2.50;0.00;270
00008715;MESONE;T/30G;MOMETASONE;07 H 160;0.1%;NULL;0;PHILADELPHIA;DERMOCORTICOIDES;317.23;0;MESONE 0.1% CREME DERMIQUE T/30G;0;0;DERMATOLOGIE;0;2.50;0.00;40
00008716;BLOPRESS 16MG;B/30;CANDESARTAN;06 E 234;16MG;NULL;0;HIKMA PHARMACEUTICALS;ANTI-HYPERTENSEURS;1287.50;0;BLOPRESS 16MG CP SEC B/30;0;1;CARDIOLOGIE ET ANGEIOLOGIE;0;2.50;0.00;444
00008717;CALCIMED;B/60;CALCIUM ELEMENT;14 G 141;500MG;NULL;0;WORLD MEDICINE;ELEMENTS MINERAUX & EQUILIBRE HYDRO-ELECTROLYTIQUE;445.09;0;CALCIMED 500MG CP A CRO/SUCER B60;0;1;METABOLISME NUTRITION DIABETE;0;0.00;0.00;1462
00008718;RIVAGE;T/150ML;;;;NULL;0;PHARMA BEAUTY;;3502.18;0;RIVAGE ACNE CONTROL CREME T/150ML;0;0;;0;0.00;19.00;29
00008719;RIVAGE;T/50ML;;;;NULL;0;PHARMA BEAUTY;;3117.17;0;RIVAGE CREME ANTIACNE SPF15 T50ML;0;0;;0;0.00;19.00;31
00008720;PRAMYCINE;B/16;SPIRAMYCINE;13 E 032;3MUI;NULL;0;BIO-GALENIC;MACROLIDES & SYNERGISTINES;871.20;0;PRAMYCINE 3MUI CP PELL B/16;0;1;INFECTIOLOGIE;0;2.50;0.00;206
00008721;GLUPOTAS;F/120ML;POTASSIUM GLUCONATE;14 G 061;15%;NULL;0;BIO-GALENIC;ELEMENTS MINERAUX & EQUILIBRE HYDRO-ELECTROLYTIQUE;219.99;0;GLUPOTAS 15% SIROP F/120ML;0;1;METABOLISME NUTRITION DIABETE;0;0.00;0.00;926
00008726;TROPITICUM;F/10ML;TROPICAMIDE;17 H 062;0.5%;NULL;0;GENERICLAB;MYDRIATIQUES;223.36;0;TROPITICUM 0.5% COLLYRE F/10ML;0;1;OPHTALMOLOGIE;0;2.50;0.00;4399
00008728;VITAL CARE URS-10;B/25;;;;NULL;0;VITAL CARE;;650.00;0;VITAL CARE URS-10 B/25;0;1;;0;0.00;0.00;167
00008731;URSOLYSE;B/30;ACIDE URSODESOXYCHOLIQUE;10 R 101;200MG;NULL;0;SALEM LABORATOIRES;DIVERS;905.52;0;URSOLYSE 200MG GELULE B/30;0;1;GASTRO-ENTEROLOGIE;0;2.50;0.00;591
00008734;ASSESS AG;B/50;;;;NULL;0;DIAGNOSTICS CARE SPA;;1500.00;0;ASSESS AG BANDELETTES B/50;0;1;;0;0.00;0.00;112
00008737;NEUROCETAM;B/60;LEVETIRACETAM;15 A 105;1000MG;NULL;0;BIOPHARM PRODUCTION;ANTI-EPILEPTIQUES & ANTI-CONVULSIVANTS;6175.00;0;NEUROCETAM 1000MG CP PELL B/60;0;1;NEUROLOGIE;0;2.50;0.00;2
00008744;VIBAC;F/10ML;POVIDONE;17 N 169;1.5%;NULL;0;GENERICLAB;SUPPLEANCE LACRYMALE;392.86;0;VIBAC 1.5% COLLYRE F/10ML;0;1;OPHTALMOLOGIE;0;0.00;0.00;4715
00008745;PINAQUINE;B/60;QUETIAPINE;16 D 151;300MG;NULL;0;EL KENDI;NEUROLEPTIQUES;6119.30;0;PINAQUINE 300MG COMPRIME PEL B/60;0;1;PSYCHIATRIE;0;2.50;0.00;327
00008747;OPRIM;B/30;SOLIFENACINE;25 P 068;5MG;NULL;0;DAR AL DAWA;;1980.00;0;OPRIM 5MG COMPRIME PELL B/30;0;0;UROLOGIE ET NEPHROLOGIE;0;1.50;0.00;22
00008748;OPRIM;B/30;SOLIFENACINE;25 P 069;10MG;NULL;0;DAR AL DAWA;;2197.42;0;OPRIM 10MG COMPRIME PELL B/30;0;0;UROLOGIE ET NEPHROLOGIE;0;1.50;0.00;239
00008750;NEUROCETAM;F/120ML;LEVETIRACETAM;15 A 136;100MG/ML;NULL;0;BIOPHARM PRODUCTION;ANTI-EPILEPTIQUES & ANTI-CONVULSIVANTS;1352.30;0;NEUROCETAM 100MG/ML SOL BUV 120ML;0;1;NEUROLOGIE;0;2.50;0.00;196
00008753;SMECTA;B/30;DIOSMECTITE;10 B 015;3G;NULL;0;AT PHARMA;ANTI-ACIDES & PROTECTEURS GASTRO-INTESTINAUX;406.61;0;SMECTA FRAISE 3G SACHET B/30;0;1;GASTRO-ENTEROLOGIE;0;0.00;0.00;25326
00008760;PHYTOUX JUNIOR;;;;;NULL;0;LDM PRODUCTION;;499.16;0;PHYTOUX JUNIOR SIROP F/125ML;0;0;;0;0.00;19.00;356
00008761;PHYTOUX;;;;;NULL;0;LDM PRODUCTION;;499.16;0;PHYTOUX SIROP F/125ML;0;0;;0;0.00;19.00;811
00008767;QUETIAPINE BEKER LP;B/60;QUETIAPINE;16 D 166;50MG;NULL;0;BEKER LABORATOIRES;NEUROLEPTIQUES;1167.50;0;QUETIAPINE BEKER LP 50MG CP B/60;0;1;PSYCHIATRIE;0;2.50;0.00;271
00008768;STERISET;B/1;;;;NULL;0;CONDOMED;;306.18;0;STERISET CHAMP OPHT+POCHE 110*90;0;0;;0;0.00;19.00;21
00008770;KD-FINE;B/50;;;;NULL;0;PROMEDAL;;7664.52;0;AIG SPIN KD-FINE 0.7*90 QUINCKE B/50;0;0;;0;0.00;19.00;7
00008772;OMEGA-3 NUTRAXIN;;;;;NULL;0;SARL FIRST REMEDE;;3277.31;0;OMEGA-3 NUTRAXIN 1000MG CAPS B/60;0;0;;0;0.00;19.00;57
00008773;CHROMIUM NUTRAXIN;;;;;NULL;0;SARL FIRST REMEDE;;1260.50;0;CHROMIUM NUTRAXIN 200µG CP B/90;0;0;;0;0.00;19.00;160
00008774;SELENIUM NUTRAXIN;;;;;NULL;0;SARL FIRST REMEDE;;2100.84;0;SELENIUM NUTRAXIN 100MG COMP B100;0;0;;0;0.00;19.00;113
00008777;CANNEBERGE NUTRAXIN;;;;;NULL;0;SARL FIRST REMEDE;;1848.74;0;CANNEBERGE NUTRAXIN 500MG CP B/30;0;0;;0;0.00;19.00;146
00008779;OMEGA-3 ENFANT NUTRAXIN;;;;;NULL;0;SARL FIRST REMEDE;;3277.31;0;OMEGA-3 ENF NUTRAXIN SIROP F150ML;0;0;;0;0.00;19.00;288
00008782;NOBAC ADULTE GOUT FRAISE;F/200ML;ALGINATE DE SODIUM/BICARBONATE DE SODIUM;10 G 054;5G/2.67G;NULL;0;BIOPHARM PRODUCTION;ANTI-ACIDES & PROTECTEURS GASTRO-INTESTINAUX;175.00;0;NOBAC AD FRAISE SUSP BUV F200 ML;0;0;GASTRO-ENTEROLOGIE;0;0.00;0.00;0
00008784;TAMSUPROST;B/30;TAMSULOSINE;25 B 047;0.4 MG;NULL;0;WORLD MEDICINE;MEDICAMENTS DE L'ADENOME PROSTATIQUE;1305.69;0;TAMSUPROST 0.4MG GELULE LP B/30;0;1;UROLOGIE ET NEPHROLOGIE;0;2.50;0.00;260
00008788;DEXILANT;B/14;DEXLANSOPRAZOLE;10 A 214;30 MG;NULL;0;HIKMA PHARMACEUTICALS;ANTI-ULCEREUX & ANTI-H2;691.43;0;DEXILANT 30MG GLE LP B/14;0;0;GASTRO-ENTEROLOGIE;0;1.50;0.00;192
00008789;DEXILANT;B/14;DEXLANSOPRAZOLE;10 A 215;60 MG;NULL;0;HIKMA PHARMACEUTICALS;ANTI-ULCEREUX & ANTI-H2;957.24;0;DEXILANT 60MG GLE LP B/14;0;0;GASTRO-ENTEROLOGIE;0;0.00;0.00;265
00008790;ANTAPAM;B/5;NEFOPAM;03 H 112;20MG/2ML;NULL;0;FRATER LABORATOIRES;;396.57;0;ANTAPAM 20MG/2ML SOL INJ B/5 AMP;0;0;ANTALGIQUES;0;2.50;0.00;1526
00008803;FLOXIA;;;;;NULL;0;OFFICE PHARMA PRODUCTION ET DISTRIBUTION;;2176.47;0;FLOXIA EMULSION TEINT SPF50 F50ML;0;0;;0;0.00;19.00;26
00008804;FLOXIA;;;;;NULL;0;OFFICE PHARMA PRODUCTION ET DISTRIBUTION;;2260.50;0;FLOXIA FLUIDE INVIS SPF50 F100ML;0;0;;0;0.00;19.00;15
00008806;FLOXIA;;;;;NULL;0;OFFICE PHARMA PRODUCTION ET DISTRIBUTION;;2012.61;0;FLOXIA LAIT UNIFIANT HYDRATANT 200ML;0;0;;0;0.00;19.00;21
00008807;FLOXIA;;;;;NULL;0;OFFICE PHARMA PRODUCTION ET DISTRIBUTION;;1554.62;0;FLOXIA CREME REGENERATRICE T/40ML;0;0;;0;0.00;19.00;10
